Cell,Year,Month,VEG_1,VEG_2,VEG_3,VEG_4,VEG_5,VEG_6,VEG_7,VEG_8,VEG_9,VEG_10
2,2012,3,0,0,0.480556,0.375,0.276923,0.17,0.185985,0,0.0275,0
2,2012,4,0,0,0.688194,0.4375,0.384615,0.265,0.237121,0,0.065,0
2,2012,5,0,0,1.35556,1.0625,0.734615,0.49,0.4625,0,0.0775,0
2,2012,6,0,0,2.36319,2.55,1.48077,0.865,0.980303,0,0.175,0
2,2012,7,0,0,2.95972,3.4375,2.20962,1.36,1.4428,0,0.2825,0
2,2012,8,0,0,2.71111,2.875,2.24615,1.47,1.43333,0,0.3225,0
2,2012,9,0,0,1.65347,1.3,1.37885,0.92,0.84697,0,0.26,0
2,2012,10,0,0,0.993519,0.75,0.697436,0.48,0.44798,0,0.163333,0
2,2012,11,0,0,0.696528,0.55,0.444231,0.275,0.277273,0,0.1025,0
2,2012,12,0,0,0.441667,0.225,0.298077,0.175,0.164773,0,0.0525,0
3,2000,1,0,0,0.659524,0,0.5,0,0,0,0,0
3,2000,2,0,0,0.792857,0,0.66875,0,0,0,0,0
3,2000,3,0,0,0.808333,0,0.65625,0,0,0,0,0
3,2000,4,0,0,0.825397,0,0.666667,0,0,0,0,0
3,2000,5,0,0,1.23095,0,0.8875,0,0,0,0,0
3,2000,6,0,0,1.05714,0,1.2125,0,0,0,0,0
3,2000,7,0,0,3.60357,0,3.0375,0,0,0,0,0
3,2000,8,0,0,2.89286,0,2.5125,0,0,0,0,0
3,2000,9,0,0,2.14167,0,2.39375,0,0,0,0,0
3,2000,10,0,0,1.5746,0,1.10833,0,0,0,0,0
3,2000,11,0,0,0.910714,0,0.64375,0,0,0,0,0
3,2000,12,0,0,0.75119,0,0.44375,0,0,0,0,0
3,2001,1,0,0,0.764286,0,0.6125,0,0,0,0,0
3,2001,2,0,0,0.8,0,0.55,0,0,0,0,0
3,2001,3,0,0,0.8625,0,0.625,0,0,0,0,0
3,2001,4,0,0,1.24643,0,0.8125,0,0,0,0,0
3,2001,5,0,0,2.72679,0,2.025,0,0,0,0,0
3,2001,6,0,0,4.38036,0,4.05,0,0,0,0,0
3,2001,7,0,0,4.75893,0,4.5875,0,0,0,0,0
3,2001,8,0,0,4.46429,0,4.225,0,0,0,0,0
3,2001,9,0,0,3.34464,0,2.7,0,0,0,0,0
3,2001,10,0,0,1.75714,0,1.38333,0,0,0,0,0
3,2001,11,0,0,1.025,0,0.95,0,0,0,0,0
3,2001,12,0,0,0.705357,0,0.625,0,0,0,0,0
3,2002,1,0,0,0.5875,0,0.55,0,0,0,0,0
3,2002,2,0,0,0.57381,0,0.6,0,0,0,0,0
3,2002,3,0,0,0.667857,0,0.625,0,0,0,0,0
3,2002,4,0,0,1.0375,0,0.9125,0,0,0,0,0
3,2002,5,0,0,2.43571,0,2.225,0,0,0,0,0
3,2002,6,0,0,4.33571,0,4.025,0,0,0,0,0
3,2002,7,0,0,4.70536,0,4.3875,0,0,0,0,0
3,2002,8,0,0,4.29643,0,3.975,0,0,0,0,0
3,2002,9,0,0,2.95714,0,2.525,0,0,0,0,0
3,2002,10,0,0,1.52381,0,1.35,0,0,0,0,0
3,2002,11,0,0,0.992857,0,1.0125,0,0,0,0,0
3,2002,12,0,0,0.739286,0,0.6875,0,0,0,0,0
3,2003,1,0,0,0.646429,0,0.5875,0,0,0,0,0
3,2003,2,0,0,0.638095,0,0.55,0,0,0,0,0
3,2003,3,0,0,0.766071,0,0.5875,0,0,0,0,0
3,2003,4,0,0,1.29107,0,0.9625,0,0,0,0,0
3,2003,5,0,0,2.93036,0,2.1875,0,0,0,0,0
3,2003,6,0,0,4.34286,0,3.9375,0,0,0,0,0
3,2003,7,0,0,4.63036,0,4.45,0,0,0,0,0
3,2003,8,0,0,4.36429,0,4.0875,0,0,0,0,0
3,2003,9,0,0,3.28393,0,2.85,0,0,0,0,0
3,2003,10,0,0,1.78571,0,1.45,0,0,0,0,0
3,2003,11,0,0,1.10893,0,0.8375,0,0,0,0,0
3,2003,12,0,0,0.764286,0,0.675,0,0,0,0,0
3,2004,1,0,0,0.733929,0,0.5,0,0,0,0,0
3,2004,2,0,0,0.797619,0,0.5,0,0,0,0,0
3,2004,3,0,0,0.785714,0,0.5625,0,0,0,0,0
3,2004,4,0,0,0.971429,0,0.7,0,0,0,0,0
3,2004,5,0,0,2.11964,0,1.6125,0,0,0,0,0
3,2004,6,0,0,4.09464,0,3.775,0,0,0,0,0
3,2004,7,0,0,4.75536,0,4.55,0,0,0,0,0
3,2004,8,0,0,4.34643,0,4.025,0,0,0,0,0
3,2004,9,0,0,2.92857,0,2.1125,0,0,0,0,0
3,2004,10,0,0,1.5619,0,0.966667,0,0,0,0,0
3,2004,11,0,0,1.09643,0,0.875,0,0,0,0,0
3,2004,12,0,0,0.835714,0,0.65,0,0,0,0,0
3,2005,1,0,0,0.751786,0,0.6125,0,0,0,0,0
3,2005,2,0,0,0.735714,0,0.533333,0,0,0,0,0
3,2005,3,0,0,0.776786,0,0.5,0,0,0,0,0
3,2005,4,0,0,1.13571,0,0.6375,0,0,0,0,0
3,2005,5,0,0,2.5125,0,1.6625,0,0,0,0,0
3,2005,6,0,0,4.15893,0,3.7375,0,0,0,0,0
3,2005,7,0,0,4.54821,0,4.4375,0,0,0,0,0
3,2005,8,0,0,4.21071,0,4.025,0,0,0,0,0
3,2005,9,0,0,3.05714,0,2.35,0,0,0,0,0
3,2005,10,0,0,1.74286,0,1.08333,0,0,0,0,0
3,2005,11,0,0,1.13571,0,0.8375,0,0,0,0,0
3,2005,12,0,0,0.776786,0,0.75,0,0,0,0,0
3,2006,1,0,0,0.716071,0,0.5625,0,0,0,0,0
3,2006,2,0,0,0.754762,0,0.45,0,0,0,0,0
3,2006,3,0,0,0.766071,0,0.5,0,0,0,0,0
3,2006,4,0,0,1.09107,0,0.6625,0,0,0,0,0
3,2006,5,0,0,2.18214,0,1.5,0,0,0,0,0
3,2006,6,0,0,3.68929,0,3.4625,0,0,0,0,0
3,2006,7,0,0,4.3,0,4.325,0,0,0,0,0
3,2006,8,0,0,3.95,0,3.8375,0,0,0,0,0
3,2006,9,0,0,2.71964,0,1.9625,0,0,0,0,0
3,2006,10,0,0,1.61905,0,0.883333,0,0,0,0,0
3,2006,11,0,0,1.19643,0,0.7,0,0,0,0,0
3,2006,12,0,0,0.864286,0,0.4125,0,0,0,0,0
3,2007,1,0,0,0.783929,0,0.4125,0,0,0,0,0
3,2007,2,0,0,0.792857,0,0.4,0,0,0,0,0
3,2007,3,0,0,0.8375,0,0.425,0,0,0,0,0
3,2007,4,0,0,1.26607,0,0.725,0,0,0,0,0
3,2007,5,0,0,2.8375,0,1.9,0,0,0,0,0
3,2007,6,0,0,4.39107,0,3.825,0,0,0,0,0
3,2007,7,0,0,4.61607,0,4.375,0,0,0,0,0
3,2007,8,0,0,4.31429,0,4.0125,0,0,0,0,0
3,2007,9,0,0,3.13214,0,2.525,0,0,0,0,0
3,2007,10,0,0,1.53333,0,1.18333,0,0,0,0,0
3,2007,11,0,0,0.866071,0,0.775,0,0,0,0,0
3,2007,12,0,0,0.628571,0,0.5625,0,0,0,0,0
3,2008,1,0,0,0.601786,0,0.6,0,0,0,0,0
3,2008,2,0,0,0.652381,0,0.6,0,0,0,0,0
3,2008,3,0,0,0.7,0,0.6375,0,0,0,0,0
3,2008,4,0,0,1.06964,0,0.95,0,0,0,0,0
3,2008,5,0,0,2.85179,0,2.3875,0,0,0,0,0
3,2008,6,0,0,4.57321,0,4.225,0,0,0,0,0
3,2008,7,0,0,4.7875,0,4.6125,0,0,0,0,0
3,2008,8,0,0,4.37143,0,4.275,0,0,0,0,0
3,2008,9,0,0,3.32857,0,2.8,0,0,0,0,0
3,2008,10,0,0,1.93571,0,1.33333,0,0,0,0,0
3,2008,11,0,0,1.30893,0,0.8875,0,0,0,0,0
3,2008,12,0,0,0.9375,0,0.6375,0,0,0,0,0
3,2009,1,0,0,0.8,0,0.5625,0,0,0,0,0
3,2009,2,0,0,0.835714,0,0.5,0,0,0,0,0
3,2009,3,0,0,0.901786,0,0.525,0,0,0,0,0
3,2009,4,0,0,1.24643,0,0.8,0,0,0,0,0
3,2009,5,0,0,2.57679,0,1.7625,0,0,0,0,0
3,2009,6,0,0,3.98929,0,3.4875,0,0,0,0,0
3,2009,7,0,0,4.35179,0,4.2125,0,0,0,0,0
3,2009,8,0,0,4.00893,0,3.7125,0,0,0,0,0
3,2009,9,0,0,2.82857,0,2.1125,0,0,0,0,0
3,2009,10,0,0,1.5119,0,1.05,0,0,0,0,0
3,2009,11,0,0,0.923214,0,0.7,0,0,0,0,0
3,2009,12,0,0,0.644643,0,0.475,0,0,0,0,0
3,2010,1,0,0,0.630357,0,0.45,0,0,0,0,0
3,2010,2,0,0,0.652381,0,0.416667,0,0,0,0,0
3,2010,3,0,0,0.696429,0,0.425,0,0,0,0,0
3,2010,4,0,0,1.04821,0,0.6,0,0,0,0,0
3,2010,5,0,0,2.5375,0,1.525,0,0,0,0,0
3,2010,6,0,0,4.1875,0,3.4625,0,0,0,0,0
3,2010,7,0,0,4.525,0,4.25,0,0,0,0,0
3,2010,8,0,0,4.11429,0,3.7125,0,0,0,0,0
3,2010,9,0,0,2.74286,0,1.9125,0,0,0,0,0
3,2010,10,0,0,1.58571,0,1.03333,0,0,0,0,0
3,2010,11,0,0,1.13929,0,0.825,0,0,0,0,0
3,2010,12,0,0,0.841071,0,0.45,0,0,0,0,0
3,2011,1,0,0,0.760714,0,0.3875,0,0,0,0,0
3,2011,2,0,0,0.761905,0,0.4,0,0,0,0,0
3,2011,3,0,0,0.833929,0,0.4375,0,0,0,0,0
3,2011,4,0,0,1.2375,0,0.7625,0,0,0,0,0
3,2011,5,0,0,2.72321,0,1.8375,0,0,0,0,0
3,2011,6,0,0,4.19286,0,3.6375,0,0,0,0,0
3,2011,7,0,0,4.56429,0,4.3125,0,0,0,0,0
3,2011,8,0,0,4.25179,0,3.85,0,0,0,0,0
3,2011,9,0,0,3.1,0,2.45,0,0,0,0,0
3,2011,10,0,0,1.75476,0,1.31667,0,0,0,0,0
3,2011,11,0,0,1.17143,0,0.975,0,0,0,0,0
3,2011,12,0,0,0.869643,0,0.7125,0,0,0,0,0
3,2012,1,0,0,0.751786,0,0.6125,0,0,0,0,0
3,2012,2,0,0,0.764286,0,0.633333,0,0,0,0,0
3,2012,3,0,0,0.803571,0,0.6125,0,0,0,0,0
3,2012,4,0,0,1.05179,0,0.7625,0,0,0,0,0
3,2012,5,0,0,2.12143,0,1.5,0,0,0,0,0
3,2012,6,0,0,3.60179,0,2.975,0,0,0,0,0
3,2012,7,0,0,4.09821,0,3.7375,0,0,0,0,0
3,2012,8,0,0,3.62857,0,3.225,0,0,0,0,0
3,2012,9,0,0,2.28214,0,1.6375,0,0,0,0,0
3,2012,10,0,0,1.36905,0,1.01667,0,0,0,0,0
3,2012,11,0,0,1.0875,0,0.7625,0,0,0,0,0
3,2012,12,0,0,0.7875,0,0.475,0,0,0,0,0
4,2000,1,0.625,0,0.500962,0,0.283871,0.233333,0.116729,0,0.0216667,0
4,2000,2,0.7375,0,0.580769,0,0.350806,0.258333,0.14812,0,0.0575,0
4,2000,3,0.7125,0,0.529808,0,0.259677,0.186111,0.0616541,0,0.000833333,0
4,2000,4,0.8,0,0.589744,0,0.275269,0.17037,0.0502525,0,0.00111111,0
4,2000,5,1.15,0,1.01346,0,0.599194,0.438889,0.193182,0,0.0208333,0
4,2000,6,0.9,0,1.03269,0,0.862903,0.791667,0.403977,0,0.108333,0
4,2000,7,4.0375,0,2.9601,0,2.40484,1.85833,1.18788,0,0.424167,0
4,2000,8,3.6,0,2.46202,0,1.91774,1.85,0.962594,0,0.3025,0
4,2000,9,2.4125,0,1.55865,0,1.12984,0.947222,0.615152,0,0.195833,0
4,2000,10,1.51667,0,1.19231,0,0.823656,0.633333,0.394444,0,0.12,0
4,2000,11,0.8125,0,0.648558,0,0.426613,0.288889,0.166667,0,0.0275,0
4,2000,12,0.6625,0,0.491827,0,0.316129,0.225,0.119886,0,0.0208333,0
4,2001,1,0.766667,0,0.471277,0,0.353125,0.15,0.15692,0,0.0826087,0
4,2001,2,0.755556,0,0.474468,0,0.335417,0.15,0.143155,0,0.0782609,0
4,2001,3,0.833333,0,0.519149,0,0.360938,0.1875,0.154241,0,0.0913043,0
4,2001,4,1.34167,0,0.76117,0,0.553125,0.283333,0.248214,0,0.159783,0
4,2001,5,2.78333,0,1.59681,0,1.13281,0.608333,0.495313,0,0.281522,0
4,2001,6,4.275,0,3.08404,0,2.27813,1.41667,1.05647,0,0.452174,0
4,2001,7,4.725,0,3.89521,0,3.09375,2.46667,1.68125,0,0.638043,0
4,2001,8,4.49167,0,3.72394,0,3.02031,2.54583,1.72478,0,0.66087,0
4,2001,9,3.475,0,2.55638,0,1.95781,1.49167,1.02232,0,0.41413,0
4,2001,10,1.76667,0,1.27376,0,1.01042,0.716667,0.494048,0,0.233333,0
4,2001,11,1,0,0.838298,0,0.617188,0.445833,0.31942,0,0.156522,0
4,2001,12,0.841667,0,0.601596,0,0.442188,0.220833,0.191518,0,0.125,0
4,2002,1,0.708333,0,0.517021,0,0.36875,0.1875,0.170089,0,0.101087,0
4,2002,2,0.6,0,0.51844,0,0.3875,0.238889,0.174702,0,0.0782609,0
4,2002,3,0.633333,0,0.554787,0,0.41875,0.275,0.193973,0,0.103261,0
4,2002,4,0.883333,0,0.731383,0,0.507813,0.291667,0.240625,0,0.147826,0
4,2002,5,2.10833,0,1.55957,0,1.12656,0.608333,0.472545,0,0.281522,0
4,2002,6,4.3,0,3.22394,0,2.50313,1.53333,1.10915,0,0.533696,0
4,2002,7,4.9,0,3.92553,0,3.33281,2.45,1.67388,0,0.728261,0
4,2002,8,4.53333,0,3.56755,0,2.94063,2.29583,1.53772,0,0.691304,0
4,2002,9,3.01667,0,2.21649,0,1.72031,1.2,0.851116,0,0.429348,0
4,2002,10,1.42222,0,1.08723,0,0.9125,0.494444,0.397917,0,0.215942,0
4,2002,11,0.916667,0,0.698936,0,0.635938,0.304167,0.266295,0,0.155435,0
4,2002,12,0.583333,0,0.48617,0,0.417188,0.2,0.163393,0,0.111957,0
4,2003,1,0.516667,0,0.423404,0,0.410938,0.183333,0.152455,0,0.0923913,0
4,2003,2,0.555556,0,0.432624,0,0.420833,0.177778,0.148512,0,0.0782609,0
4,2003,3,0.691667,0,0.506383,0,0.434375,0.216667,0.164063,0,0.0880435,0
4,2003,4,1.23333,0,0.840957,0,0.65625,0.375,0.270536,0,0.155435,0
4,2003,5,2.9,0,1.94574,0,1.44063,0.820833,0.558482,0,0.259783,0
4,2003,6,4.28333,0,3.32872,0,2.65938,1.6375,1.11853,0,0.46087,0
4,2003,7,4.58333,0,3.88883,0,3.41875,2.475,1.7154,0,0.695652,0
4,2003,8,4.30833,0,3.69415,0,3.24688,2.5125,1.75982,0,0.772826,0
4,2003,9,3.10833,0,2.51649,0,1.98281,1.52917,1.06652,0,0.492391,0
4,2003,10,1.52222,0,1.19929,0,0.895833,0.711111,0.499405,0,0.24058,0
4,2003,11,1.1,0,0.759574,0,0.53125,0.408333,0.289063,0,0.155435,0
4,2003,12,0.808333,0,0.557447,0,0.376563,0.258333,0.183705,0,0.126087,0
4,2004,1,0.808333,0,0.504787,0,0.325,0.2,0.166741,0,0.104348,0
4,2004,2,0.788889,0,0.504255,0,0.341667,0.2,0.171131,0,0.108696,0
4,2004,3,0.766667,0,0.517553,0,0.39375,0.241667,0.191741,0,0.109783,0
4,2004,4,0.908333,0,0.628723,0,0.448438,0.308333,0.249777,0,0.13587,0
4,2004,5,1.94167,0,1.34309,0,0.99375,0.658333,0.485714,0,0.208696,0
4,2004,6,4.01667,0,2.97447,0,2.45,1.54583,1.10536,0,0.405435,0
4,2004,7,4.80833,0,3.85957,0,3.44375,2.5375,1.68304,0,0.593478,0
4,2004,8,4.5,0,3.57287,0,3.18125,2.58333,1.63549,0,0.63913,0
4,2004,9,3.125,0,2.20745,0,1.85781,1.3875,0.938839,0,0.403261,0
4,2004,10,1.5,0,1.04397,0,0.89375,0.555556,0.46994,0,0.211594,0
4,2004,11,1,0,0.703191,0,0.614063,0.3125,0.298214,0,0.156522,0
4,2004,12,0.9,0,0.496277,0,0.414063,0.15,0.157813,0,0.111957,0
4,2005,1,0.816667,0,0.447872,0,0.382813,0.116667,0.133705,0,0.0869565,0
4,2005,2,0.788889,0,0.440426,0,0.358333,0.133333,0.136905,0,0.0782609,0
4,2005,3,0.75,0,0.481915,0,0.389063,0.175,0.157813,0,0.0880435,0
4,2005,4,0.958333,0,0.662234,0,0.49375,0.220833,0.241741,0,0.15,0
4,2005,5,2.55833,0,1.62553,0,1.125,0.529167,0.50558,0,0.26087,0
4,2005,6,4.45833,0,3.23138,0,2.43438,1.24583,1.09754,0,0.428261,0
4,2005,7,4.83333,0,3.86117,0,3.23125,2.075,1.6683,0,0.591304,0
4,2005,8,4.50833,0,3.55479,0,3.04219,2.05,1.58795,0,0.647826,0
4,2005,9,3.01667,0,2.15266,0,1.8125,1.15833,0.921875,0,0.430435,0
4,2005,10,1.4,0,1.0461,0,0.847917,0.505556,0.453571,0,0.224638,0
4,2005,11,1,0,0.758511,0,0.528125,0.3,0.284375,0,0.153261,0
4,2005,12,0.9,0,0.551596,0,0.3625,0.179167,0.182589,0,0.115217,0
4,2006,1,0.766667,0,0.489362,0,0.323438,0.154167,0.182366,0,0.1,0
4,2006,2,0.666667,0,0.501418,0,0.360417,0.15,0.179167,0,0.105797,0
4,2006,3,0.733333,0,0.520745,0,0.39375,0.183333,0.189509,0,0.11413,0
4,2006,4,0.95,0,0.66117,0,0.509375,0.275,0.26808,0,0.128261,0
4,2006,5,2.04167,0,1.43511,0,0.995313,0.5625,0.532589,0,0.203261,0
4,2006,6,3.73333,0,2.91862,0,2.09844,1.3375,1.10424,0,0.376087,0
4,2006,7,4.39167,0,3.67181,0,2.9375,2.2625,1.65536,0,0.583696,0
4,2006,8,3.96667,0,3.40372,0,2.85781,2.34167,1.63728,0,0.638043,0
4,2006,9,2.6,0,2.09681,0,1.72188,1.2125,0.945089,0,0.409783,0
4,2006,10,1.46667,0,1.03972,0,0.84375,0.505556,0.455952,0,0.234783,0
4,2006,11,1.05833,0,0.692553,0,0.520313,0.345833,0.305804,0,0.145652,0
4,2006,12,0.741667,0,0.513298,0,0.378125,0.208333,0.189732,0,0.098913,0
4,2007,1,0.716667,0,0.466489,0,0.321875,0.175,0.170313,0,0.0771739,0
4,2007,2,0.722222,0,0.470922,0,0.3375,0.183333,0.162798,0,0.0637681,0
4,2007,3,0.725,0,0.490426,0,0.379688,0.2,0.175223,0,0.073913,0
4,2007,4,1.21667,0,0.682979,0,0.517188,0.308333,0.242411,0,0.0923913,0
4,2007,5,3.05,0,1.74681,0,1.29688,0.766667,0.535714,0,0.183696,0
4,2007,6,4.525,0,3.23564,0,2.62656,1.85833,1.26763,0,0.46087,0
4,2007,7,4.73333,0,3.7867,0,3.36719,2.90833,1.89866,0,0.702174,0
4,2007,8,4.4,0,3.49149,0,3.03594,2.75417,1.70112,0,0.679348,0
4,2007,9,3.175,0,2.18936,0,1.77813,1.44167,0.925,0,0.421739,0
4,2007,10,1.5,0,1.01418,0,0.8125,0.622222,0.446131,0,0.250725,0
4,2007,11,0.9,0,0.631915,0,0.48125,0.379167,0.28192,0,0.167391,0
4,2007,12,0.641667,0,0.469149,0,0.354688,0.225,0.173884,0,0.0804348,0
4,2008,1,0.575,0,0.411702,0,0.320313,0.233333,0.153795,0,0.073913,0
4,2008,2,0.644444,0,0.419149,0,0.35,0.211111,0.15,0,0.073913,0
4,2008,3,0.65,0,0.462766,0,0.360938,0.241667,0.168304,0,0.0782609,0
4,2008,4,0.9,0,0.710638,0,0.542188,0.425,0.264955,0,0.115217,0
4,2008,5,2.64167,0,1.88989,0,1.40938,0.920833,0.559821,0,0.204348,0
4,2008,6,4.69167,0,3.43191,0,2.82969,1.72083,1.15402,0,0.430435,0
4,2008,7,5.03333,0,3.9367,0,3.3875,2.41667,1.64018,0,0.596739,0
4,2008,8,4.64167,0,3.61649,0,3.14063,2.3875,1.59018,0,0.61087,0
4,2008,9,3.39167,0,2.45479,0,1.95938,1.40833,0.948214,0,0.408696,0
4,2008,10,1.75556,0,1.24539,0,0.954167,0.672222,0.483929,0,0.215942,0
4,2008,11,1.1,0,0.796809,0,0.614063,0.383333,0.30625,0,0.152174,0
4,2008,12,0.816667,0,0.557979,0,0.409375,0.204167,0.188839,0,0.117391,0
4,2009,1,0.716667,0,0.490426,0,0.351563,0.191667,0.181027,0,0.0902174,0
4,2009,2,0.711111,0,0.504255,0,0.379167,0.188889,0.20119,0,0.084058,0
4,2009,3,0.758333,0,0.529255,0,0.396875,0.220833,0.187277,0,0.0945652,0
4,2009,4,1.175,0,0.708511,0,0.523438,0.325,0.270089,0,0.11087,0
4,2009,5,2.81667,0,1.62181,0,1.14688,0.741667,0.548438,0,0.193478,0
4,2009,6,4.26667,0,3.05957,0,2.40625,1.67917,1.17098,0,0.390217,0
4,2009,7,4.55,0,3.71596,0,3.14688,2.64167,1.70536,0,0.586957,0
4,2009,8,4.19167,0,3.39043,0,2.90156,2.5625,1.63438,0,0.645652,0
4,2009,9,2.91667,0,2.11702,0,1.74219,1.41667,0.958929,0,0.436957,0
4,2009,10,1.47778,0,1.00922,0,0.795833,0.611111,0.45625,0,0.24058,0
4,2009,11,1.00833,0,0.645745,0,0.46875,0.35,0.27567,0,0.175,0
4,2009,12,0.766667,0,0.462234,0,0.390625,0.241667,0.18683,0,0.122826,0
4,2010,1,0.675,0,0.396809,0,0.346875,0.220833,0.164063,0,0.113043,0
4,2010,2,0.644444,0,0.405674,0,0.329167,0.205556,0.162798,0,0.104348,0
4,2010,3,0.708333,0,0.461702,0,0.359375,0.216667,0.180357,0,0.11413,0
4,2010,4,1.05,0,0.655851,0,0.535938,0.3125,0.250223,0,0.134783,0
4,2010,5,2.56667,0,1.69309,0,1.34375,0.770833,0.53817,0,0.230435,0
4,2010,6,4.15833,0,3.18883,0,2.63438,1.92083,1.18415,0,0.444565,0
4,2010,7,4.525,0,3.73457,0,3.28438,2.79167,1.69844,0,0.619565,0
4,2010,8,4.225,0,3.43138,0,3.09063,2.60417,1.63772,0,0.688043,0
4,2010,9,3.125,0,2.12394,0,1.82656,1.3375,0.951116,0,0.461957,0
4,2010,10,1.77778,0,1.05957,0,0.822917,0.544444,0.460119,0,0.24058,0
4,2010,11,1.2,0,0.731915,0,0.51875,0.341667,0.297991,0,0.158696,0
4,2010,12,0.858333,0,0.50266,0,0.375,0.170833,0.182143,0,0.102174,0
4,2011,1,0.733333,0,0.43617,0,0.379688,0.141667,0.154911,0,0.0728261,0
4,2011,2,0.733333,0,0.450355,0,0.377083,0.166667,0.158929,0,0.0695652,0
4,2011,3,0.808333,0,0.480851,0,0.379688,0.2,0.16808,0,0.0804348,0
4,2011,4,1.225,0,0.679787,0,0.4875,0.270833,0.234821,0,0.123913,0
4,2011,5,2.65,0,1.5984,0,1.14375,0.658333,0.498438,0,0.233696,0
4,2011,6,4.05833,0,3.11755,0,2.46875,1.69167,1.15915,0,0.461957,0
4,2011,7,4.39167,0,3.84681,0,3.38906,2.83333,1.82567,0,0.682609,0
4,2011,8,4.05833,0,3.54202,0,3.15469,2.76667,1.76317,0,0.703261,0
4,2011,9,3.01667,0,2.19309,0,1.81719,1.40833,0.983705,0,0.453261,0
4,2011,10,1.78889,0,1.06809,0,0.822917,0.566667,0.456845,0,0.242029,0
4,2011,11,1.20833,0,0.719681,0,0.496875,0.345833,0.274777,0,0.173913,0
4,2011,12,0.975,0,0.52766,0,0.353125,0.1625,0.15558,0,0.105435,0
4,2012,1,0.841667,0,0.470745,0,0.307813,0.1375,0.14308,0,0.0945652,0
4,2012,2,0.8,0,0.466667,0,0.325,0.161111,0.139881,0,0.084058,0
4,2012,3,0.808333,0,0.478723,0,0.35,0.208333,0.162277,0,0.098913,0
4,2012,4,0.983333,0,0.628191,0,0.467188,0.275,0.240402,0,0.148913,0
4,2012,5,2.10833,0,1.37234,0,1.00781,0.6,0.466295,0,0.227174,0
4,2012,6,3.85,0,2.62819,0,2.04688,1.4125,1.00134,0,0.402174,0
4,2012,7,4.41667,0,3.30585,0,2.80625,2.34167,1.52813,0,0.605435,0
4,2012,8,3.96667,0,3.03245,0,2.66563,2.39167,1.52969,0,0.647826,0
4,2012,9,2.34167,0,1.8016,0,1.55625,1.275,0.916518,0,0.451087,0
4,2012,10,1.27778,0,0.975177,0,0.804167,0.605556,0.467262,0,0.273913,0
4,2012,11,1.01667,0,0.681383,0,0.521875,0.354167,0.285938,0,0.182609,0
4,2012,12,0.7,0,0.475,0,0.339063,0.2,0.162277,0,0.129348,0
5,2000,1,1.14375,0,0.687,0,0.871154,0.516667,0.291176,0,0,0
5,2000,2,1.23125,0,0.811,0,0.963461,0.825,0.315441,0,0,0
5,2000,3,1.2375,0,0.7295,0,0.830769,0.708333,0.239706,0,0,0
5,2000,4,1.1,0,0.856,0,1.07949,0.877778,0.314706,0,0,0
5,2000,5,1.675,0,1.377,0,1.52308,1.775,0.525735,0,0,0
5,2000,6,1.44375,0,1.5465,0,1.40577,1.68333,0.994118,0,0,0
5,2000,7,3.18125,0,3.0285,0,3.33846,3.08333,1.74779,0,0,0
5,2000,8,3.2625,0,3.112,0,3.42885,3.78333,1.53676,0,0,0
5,2000,9,2.7375,0,2.415,0,2.57692,2.75833,1.28015,0,0,0
5,2000,10,2.03333,0,1.55933,0,1.97692,1.75556,0.845098,0,0,0
5,2000,11,1.3625,0,0.943,0,1.18654,1.03333,0.497794,0,0,0
5,2000,12,1.10625,0,0.724,0,0.911539,0.841667,0.344853,0,0,0
5,2001,1,0.9,0,0.675568,0,0.65,0.3625,0.117857,0,0,0
5,2001,2,0.9,0,0.692424,0,0.7,0.416667,0.139286,0,0,0
5,2001,3,0.941667,0,0.743182,0,0.70625,0.5375,0.161607,0,0,0
5,2001,4,1.48333,0,1.10114,0,1.1,0.9375,0.29375,0,0,0
5,2001,5,2.81667,0,2.21932,0,2.425,1.7625,0.635714,0,0,0
5,2001,6,3.99167,0,3.65909,0,3.49375,2.7875,1.2875,0,0,0
5,2001,7,4.35,0,4.25511,0,3.8875,3.7375,1.87143,0,0,0
5,2001,8,4.125,0,4.05284,0,3.7875,3.5375,1.84643,0,0,0
5,2001,9,3.3,0,3.03068,0,2.8625,2.3625,1.13482,0,0,0
5,2001,10,2.11111,0,1.77576,0,1.66667,1.45,0.62619,0,0,0
5,2001,11,1.44167,0,1.20909,0,1.0375,0.8125,0.397321,0,0,0
5,2001,12,1.03333,0,0.902841,0,0.725,0.525,0.200893,0,0,0
5,2002,1,0.908333,0,0.782386,0,0.65,0.5,0.158929,0,0,0
5,2002,2,0.955556,0,0.806818,0,0.691667,0.5,0.191667,0,0,0
5,2002,3,0.966667,0,0.831818,0,0.76875,0.55,0.190179,0,0,0
5,2002,4,1.18333,0,1.1142,0,1.13125,0.825,0.250893,0,0,0
5,2002,5,2.2,0,2.20795,0,2.1,1.925,0.555357,0,0,0
5,2002,6,3.74167,0,3.73125,0,3.33125,3.4,1.25714,0,0,0
5,2002,7,4.275,0,4.23125,0,3.775,3.825,1.73304,0,0,0
5,2002,8,3.825,0,3.86307,0,3.49375,3.4,1.49375,0,0,0
5,2002,9,2.63333,0,2.63977,0,2.55625,1.9375,0.814286,0,0,0
5,2002,10,1.71111,0,1.46136,0,1.44167,0.95,0.444048,0,0,0
5,2002,11,1.25,0,0.95,0,0.85,0.6125,0.3,0,0,0
5,2002,12,0.825,0,0.675568,0,0.625,0.4375,0.152679,0,0,0
